Leaf,SD1,SD2,SD3,SD4,SD5,GCL1,GCL2,GCL3,GCL4,GCL5,GCL6,GCL7,GCL8,GCL9,GCL10,Data collected by
PEC01-01-05,0.00031553,0.00028548,0.00037563,0.00025543,0.00030051,13.27137768,10.55414961,12.31908968,12.48025282,9.89306072,9.80607917,10.07415107,11.85421837,11.91036365,12.15559927,Huang Jie
PEC01-02-01,0.00031553,0.00036061,0.00028548,0.00036061,0.00028548,12.66207045,11.37887437,11.15080233,12.10076307,12.72199754,14.31370177,13.30017759,13.09086914,15.47704368,11.45392868,Huang Jie
PEC01-02-02,0.00025543,0.00022538,0.00030051,0.00019533,0.00031553,10.34469570,10.56316776,11.17625680,10.27080502,11.78992766,10.55414961,9.89306072,9.96011506,9.75735204,11.32025636,Huang Jie
PEC01-02-03,0.00027046,0.00021035,0.00033056,0.00019533,0.00031553,12.74439747,10.21495064,12.06919953,9.25669902,12.22599905,10.50905884,8.95342722,9.60986158,9.58004349,9.32840790,Huang Jie
PEC01-02-04,0.00025543,0.00027046,0.00027046,0.00027046,0.00033056,11.42076515,11.52854664,10.18702346,8.83560940,10.50905884,10.03633301,9.41975307,12.31908968,13.19225065,10.90905762,Huang Jie
PEC01-02-05,0.00027046,0.00022538,0.00031553,0.00022538,0.00027046,10.62614939,10.29858675,10.94396660,11.87036377,10.21495064,10.65291294,12.83385174,11.12505696,11.04782083,10.73305815,Huang Jie
PEC02-01-01,0.00016528,0.00021035,0.00024040,0.00025543,0.00022538,12.17130831,8.72724609,10.04578752,12.89305156,11.47894679,10.83894874,9.80607917,10.48171347,11.37887437,10.73305815,Huang Jie
PEC02-01-02,0.00021035,0.00033056,0.00027046,0.00031553,0.00039066,11.61901909,9.68884316,13.27137768,13.70206728,10.21495064,10.50905884,11.35385626,10.47269531,9.59997070,10.91778486,Huang Jie
PEC02-01-03,0.00030051,0.00040568,0.00034558,0.00027046,0.00028548,9.75735204,10.17756894,12.28810795,11.35385626,8.73815515,8.01059374,10.07415107,10.21495064,9.25669902,8.66150084,Huang Jie
PEC02-01-04,0.00031553,0.00030051,0.00028548,0.00030051,0.00028548,11.18483859,10.49087708,11.74934596,13.32155935,12.65450684,9.95066054,12.34992595,12.49552550,12.17130831,13.63239476,Huang Jie
PEC02-01-05,0.00031553,0.00033056,0.00034558,0.00025543,0.00045076,11.61901909,13.53421324,12.24927171,10.77742166,10.65291294,12.58657977,12.15559927,10.65291294,9.43997119,11.15080233,Huang Jie
PEC02-02-01,0.00039066,0.00027046,0.00040568,0.00034558,0.00025543,9.36913504,12.70701577,10.18702346,11.17625680,12.12432664,10.50905884,11.87036377,10.04578752,10.17756894,10.94396660,Huang Jie
PEC02-02-02,0.00009020,0.00019533,0.00010518,0.00018030,0.00010518,11.37887437,11.74934596,13.24985047,12.06919953,10.22425971,10.79502160,13.12723267,10.55414961,11.42076515,8.99589982,Huang Jie
PEC02-02-03,0.00027046,0.00024040,0.00021035,0.00028548,0.00028548,11.98207252,11.98207252,12.72199754,11.98207252,12.10076307,11.42076515,12.12432664,12.28810795,11.52025575,11.70876427,Huang Jie
PEC02-02-04,0.00031553,0.00024040,0.00033056,0.00036061,0.00034558,11.74934596,11.70876427,12.24927171,11.42076515,12.34992595,12.35763501,10.18702346,10.79502160,11.12505696,12.70701577,Huang Jie
PEC02-02-05,0.00034558,0.00027046,0.00025543,0.00030051,0.00022538,12.92257875,12.50308912,11.87036377,10.18702346,10.73305815,12.40374396,12.68461583,11.74934596,11.81407304,13.44257716,Huang Jie
PEC03-01-01,0.00041299,0.00037708,0.00035913,0.00041299,0.00034117,12.78592375,11.98680352,13.58504399,10.86803519,15.34310850,14.94354839,11.90689150,12.38636364,12.62609971,11.90689150,Huang Jie
PEC03-01-02,0.00032321,0.00035913,0.00043095,0.00048482,0.00044891,14.70381232,13.18548387,10.94794721,13.42521994,12.38636364,14.22434018,11.42741935,11.90689150,13.34530792,13.58504399,Huang Jie
PEC03-01-03,0.00044891,0.00052073,0.00032321,0.00037708,0.00048482,14.22434018,13.74486804,17.34090909,12.30645161,16.70161290,11.82697947,13.58504399,15.98240469,11.50733138,14.22434018,Huang Jie
PEC03-01-04,0.00046686,0.00039504,0.00046686,0.00030526,0.00041299,14.22434018,14.30425220,10.46847507,13.10557185,12.22653959,11.18768328,13.10557185,14.70381232,13.50513196,11.90689150,Huang Jie
PEC03-01-05,0.00053869,0.00046686,0.00059256,0.00061051,0.00068234,12.06671554,11.66715543,11.82697947,11.82697947,13.50513196,13.10557185,11.82697947,10.86803519,12.22653959,11.90689150,Huang Jie
PEC03-02-01,0.00025139,0.00026934,0.00035913,0.00025139,0.00043095,10.46847507,11.82697947,9.10997067,10.62829912,10.54838710,10.94794721,14.86363636,10.06891496,11.66715543,14.70381232,Huang Jie
PEC03-02-02,0.00048482,0.00037708,0.00034117,0.00043095,0.00035913,13.90469208,13.18548387,12.78592375,11.42741935,12.30645161,14.62390029,13.90469208,12.54618768,11.90689150,11.26759531,Huang Jie
PEC03-02-03,0.00034117,0.00039504,0.00041299,0.00048482,0.00043095,12.06671554,10.78812317,12.70601173,11.74706745,11.34750733,12.70601173,11.26759531,11.42741935,11.42741935,13.66495601,Huang Jie
PEC03-02-04,0.00035913,0.00037708,0.00032321,0.00032321,0.00037708,11.58724340,9.58944282,11.74706745,12.46627566,11.34750733,11.98680352,12.94574780,12.38636364,12.14662757,11.58724340,Huang Jie
PEC03-02-05,0.00035913,0.00048482,0.00048482,0.00039504,0.00044891,12.86583578,11.42741935,12.70601173,12.86583578,11.10777126,10.46847507,10.22873900,11.74706745,11.10777126,11.02785924,Huang Jie
PEC04-01-01,0.00028730,0.00014365,0.00021548,0.00025139,0.00023343,11.66715543,10.30865103,10.06891496,10.62829912,8.87023460,9.10997067,8.31085044,11.98680352,9.66935484,10.30865103,Huang Jie
PEC04-01-02,0.00035913,0.00039504,0.00034117,0.00035913,0.00044891,10.46847507,13.02565982,11.58724340,11.90689150,11.42741935,14.06451613,12.86583578,12.78592375,13.02565982,12.78592375,Huang Jie
PEC04-01-03,0.00037708,0.00034117,0.00037708,0.00034117,0.00039504,11.02785924,9.90909091,11.66715543,13.02565982,11.74706745,11.26759531,10.30865103,12.30645161,11.26759531,11.02785924,Huang Jie
PEC04-01-04,0.00037708,0.00037708,0.00030526,0.00039504,0.00028730,11.02785924,10.22873900,12.14662757,10.62829912,13.26539589,12.46627566,12.38636364,11.82697947,12.06671554,11.18768328,Huang Jie
PEC04-01-05,0.00030526,0.00037708,0.00044891,0.00037708,0.00041299,10.30865103,10.14882698,11.42741935,11.74706745,12.70601173,10.78812317,11.90689150,11.90689150,12.70601173,11.42741935,Huang Jie
PEC04-02-01,0.00035913,0.00053869,0.00046686,0.00039504,0.00046686,11.82697947,10.78812317,8.95014663,11.50733138,12.38636364,11.42741935,11.02785924,11.02785924,10.70821114,10.78812317,Huang Jie
PEC04-02-02,0.00041299,0.00030526,0.00034117,0.00034117,0.00034117,9.42961877,11.02785924,12.46627566,10.38856305,11.50733138,10.30865103,11.34750733,9.74926686,11.34750733,12.22653959,Huang Jie
PEC04-02-03,0.00041299,0.00044891,0.00044891,0.00037708,0.00032321,11.42741935,10.94794721,9.82917889,9.10997067,8.31085044,9.82917889,9.34970675,10.06891496,11.34750733,9.34970675,Huang Jie
PEC04-02-04,0.00035913,0.00034117,0.00043095,0.00037708,0.00034117,11.82697947,10.62829912,11.90689150,11.02785924,10.62829912,12.70601173,11.42741935,11.10777126,14.30425220,11.50733138,Huang Jie
PEC04-02-05,0.00041299,0.00041299,0.00044891,0.00035913,0.00044891,11.10777126,12.70601173,11.42741935,13.18548387,12.70601173,9.26979472,11.82697947,11.98680352,11.82697947,11.66715543,Huang Jie
PEC05-01-01,0.00020535,,,,,12.89305156,11.47894679,10.83894874,9.80607920,10.48171300,,,,,,Hong Jhun
PEC05-01-02,0.00027046,,,,,13.70206728,10.21495064,10.50905884,11.35385600,10.47269500,,,,,,Hong Jhun
PEC05-01-03,0.00035059,,,,,11.35385626,8.73815515,8.01059374,10.07415100,10.21495100,,,,,,Hong Jhun
PEC05-01-04,0.00030051,,,,,13.32155935,12.65450684,9.95066054,12.34992600,12.49552600,,,,,,Hong Jhun
PEC05-01-05,0.00033056,,,,,10.77742166,10.65291294,12.58657977,12.15559900,10.65291300,,,,,,Hong Jhun
PEC05-02-01,,,,,,,,,,,,,,,,
PEC05-02-02,,,,,,,,,,,,,,,,
PEC05-02-03,,,,,,,,,,,,,,,,
PEC05-02-04,,,,,,,,,,,,,,,,
PEC05-02-05,,,,,,,,,,,,,,,,
PPI02-01-01,0.00086999,,,,,13.83300000,15.55800000,14.54900000,16.38600000,15.08700000,,,,,,Hong Jhun
PPI02-01-02,0.00056187,,,,,10.25000000,13.02600000,12.44100000,12.57000000,13.99000000,,,,,,Hong Jhun
PPI02-01-03,0.00076124,,,,,14.08600000,14.93600000,14.32900000,14.15500000,12.88900000,,,,,,Hong Jhun
PPI02-01-04,0.00078972,,,,,13.93800000,13.38500000,14.06300000,13.42700000,12.89800000,,,,,,Hong Jhun
PPI02-01-05,0.00067321,,,,,15.44500000,14.76900000,14.07400000,13.03600000,16.91300000,,,,,,Hong Jhun
PPI02-02-01,,,,,,,,,,,,,,,,
PPI02-02-02,,,,,,,,,,,,,,,,
PPI02-02-03,,,,,,,,,,,,,,,,
PPI02-02-04,,,,,,,,,,,,,,,,
PPI02-02-05,,,,,,,,,,,,,,,,
PPI03-01-01,0.00063955,,,,,15.69600000,13.26400000,14.43700000,13.85800000,15.28900000,,,,,,Hong Jhun
PPI03-01-02,0.00073017,,,,,13.59400000,14.92100000,13.02600000,15.31500000,13.46800000,,,,,,Hong Jhun
PPI03-01-03,0.00075088,,,,,13.39800000,14.42500000,14.04500000,13.72600000,13.09600000,,,,,,Hong Jhun
PPI03-01-04,0.00066544,,,,,15.41900000,12.74300000,15.27500000,14.04600000,14.47900000,,,,,,Hong Jhun
PPI03-01-05,0.00081562,,,,,13.59400000,14.97900000,15.18600000,13.02600000,14.11800000,,,,,,Hong Jhun
PPI03-02-01,,,,,,,,,,,,,,,,
PPI03-02-02,,,,,,,,,,,,,,,,
PPI03-02-03,,,,,,,,,,,,,,,,
PPI03-02-04,,,,,,,,,,,,,,,,
PPI03-02-05,,,,,,,,,,,,,,,,
PPI04-01-01,,,,,,,,,,,,,,,,
PPI04-01-02,,,,,,,,,,,,,,,,
PPI04-01-03,,,,,,,,,,,,,,,,
PPI04-01-04,,,,,,,,,,,,,,,,
PPI04-01-05,,,,,,,,,,,,,,,,
PPI04-02-01,,,,,,,,,,,,,,,,
PPI04-02-02,,,,,,,,,,,,,,,,
PPI04-02-03,,,,,,,,,,,,,,,,
PPI04-02-04,,,,,,,,,,,,,,,,
PPI04-02-05,,,,,,,,,,,,,,,,
PPI05-02-01,,,,,,,,,,,,,,,,
PPI05-02-02,,,,,,,,,,,,,,,,
PPI05-02-03,,,,,,,,,,,,,,,,
PPI05-02-04,,,,,,,,,,,,,,,,
PPI05-02-05,,,,,,,,,,,,,,,,
PPO01-01-01,0.00049455,,,,,20.81000000,23.54400000,20.52200000,23.90400000,26.50900000,,,,,,Hong Jhun
PPO01-01-02,0.00046089,,,,,17.68600000,24.60800000,24.11000000,23.50500000,24.29400000,,,,,,Hong Jhun
PPO01-01-03,0.00041687,,,,,23.37400000,19.56300000,23.08900000,22.25600000,20.34200000,,,,,,Hong Jhun
PPO01-01-04,0.00034955,,,,,23.05200000,21.36800000,24.55400000,26.02300000,21.66800000,,,,,,Hong Jhun
PPO01-01-05,0.00044276,,,,,24.86200000,23.33800000,24.67300000,20.32100000,20.92700000,,,,,,Hong Jhun
PPO01-02-01,,,,,,,,,,,,,,,,
PPO01-02-02,,,,,,,,,,,,,,,,
PPO01-02-03,,,,,,,,,,,,,,,,
PPO01-02-04,,,,,,,,,,,,,,,,
PPO01-02-05,,,,,,,,,,,,,,,,
PPO02-01-01,,,,,,,,,,,,,,,,
PPO02-01-02,,,,,,,,,,,,,,,,
PPO02-01-03,,,,,,,,,,,,,,,,
PPO02-01-04,,,,,,,,,,,,,,,,
PPO02-01-05,,,,,,,,,,,,,,,,
PPO02-02-01,,,,,,,,,,,,,,,,
PPO02-02-02,,,,,,,,,,,,,,,,
PPO02-02-03,,,,,,,,,,,,,,,,
PPO02-02-04,,,,,,,,,,,,,,,,
PPO02-02-05,,,,,,,,,,,,,,,,
PPO03-01-01,,,,,,,,,,,,,,,,
PPO03-01-02,,,,,,,,,,,,,,,,
PPO03-01-03,,,,,,,,,,,,,,,,
PPO03-01-04,,,,,,,,,,,,,,,,
PPO03-01-05,,,,,,,,,,,,,,,,
PPO03-02-01,,,,,,,,,,,,,,,,
PPO03-02-02,,,,,,,,,,,,,,,,
PPO03-02-03,,,,,,,,,,,,,,,,
PPO03-02-04,,,,,,,,,,,,,,,,
PPO03-02-05,,,,,,,,,,,,,,,,
PPO04-01-01,0.00027964,,,,,23.76700000,25.13300000,26.72100000,24.77300000,31.76600000,,,,,,Hong Jhun
PPO04-01-02,0.00023562,,,,,21.62200000,23.68500000,25.27100000,21.58700000,21.57800000,,,,,,Hong Jhun
PPO04-01-03,0.00030035,,,,,22.45400000,23.95500000,24.94600000,20.55200000,22.07600000,,,,,,Hong Jhun
PPO04-01-04,0.00028482,,,,,22.95900000,24.39500000,23.70700000,20.42100000,22.77600000,,,,,,Hong Jhun
PPO04-01-05,0.00031848,,,,,22.48900000,27.80100000,24.29300000,24.79900000,24.15000000,,,,,,Hong Jhun
PPO04-02-01,,,,,,,,,,,,,,,,
PPO04-02-02,,,,,,,,,,,,,,,,
PPO04-02-03,,,,,,,,,,,,,,,,
PPO04-02-04,,,,,,,,,,,,,,,,
PPO04-02-05,,,,,,,,,,,,,,,,
PPO05-01-01,0.00026928,,,,,22.11500000,23.37700000,23.14000000,22.31700000,25.05000000,,,,,,Hong Jhun
PPO05-01-02,0.00029518,,,,,22.34300000,23.60800000,23.46000000,19.78900000,24.33300000,,,,,,Hong Jhun
PPO05-01-03,0.00029259,,,,,24.66600000,22.37300000,21.71900000,21.12600000,22.13200000,,,,,,Hong Jhun
PPO05-01-04,0.00034437,,,,,20.65200000,20.85700000,23.89500000,19.43700000,22.87900000,,,,,,Hong Jhun
PPO05-01-05,0.00025634,,,,,23.43600000,20.19200000,18.77200000,21.27700000,17.42700000,,,,,,Hong Jhun
PPO05-02-01,,,,,,,,,,,,,,,,
PPO05-02-02,,,,,,,,,,,,,,,,
PPO05-02-03,,,,,,,,,,,,,,,,
PPO05-02-04,,,,,,,,,,,,,,,,
PPO05-02-05,,,,,,,,,,,,,,,,
RCI01-01-01,0.00046686,0.00048482,0.00077212,0.00068234,0.00080803,18.93914956,17.58064516,19.81818182,18.14002933,21.89589443,20.69721408,19.81818182,18.93914956,18.61950147,18.45967742,Huang Jie
RCI01-01-02,0.00079008,0.00068234,0.00098760,0.00104146,0.00057460,16.86143695,13.90469208,12.14662757,16.94134897,15.90249267,19.25879765,17.34090909,16.22214076,18.61950147,17.34090909,Huang Jie
RCI01-01-03,0.00052073,0.00079008,0.00093373,0.00095168,0.00091577,17.82038123,17.50073314,17.66055718,15.74266862,16.22214076,16.38196481,15.10337243,17.26099707,17.18108504,17.02126100,Huang Jie
RCI01-01-04,0.00095168,0.00080803,0.00061051,0.00086190,0.00084395,18.77932551,21.41642229,17.18108504,19.17888563,12.78592375,18.45967742,21.09677419,14.46407625,19.17888563,20.13782991,Huang Jie
RCI01-01-05,0.00064643,0.00070030,0.00077212,0.00070030,0.00068234,17.34090909,16.30205279,18.69941349,17.26099707,16.70161290,16.14222874,16.62170088,15.10337243,15.98240469,15.58284457,Huang Jie
RCI01-02-01,0.00077212,0.00059256,0.00075416,0.00064643,0.00052073,17.50073314,18.61950147,17.26099707,13.90469208,18.77932551,18.21994135,17.90029326,17.42082111,16.94134897,14.30425220,Huang Jie
RCI01-02-02,0.00050278,0.00064643,0.00077212,0.00057460,0.00057460,17.26099707,13.58504399,20.05791789,12.06671554,18.77932551,13.90469208,15.02346041,15.58284457,18.14002933,16.14222874,Huang Jie
RCI01-02-03,0.00059256,0.00052073,0.00061051,0.00059256,0.00059256,14.38416422,17.98020528,17.26099707,17.34090909,18.77932551,17.66055718,17.66055718,15.42302053,16.78152493,19.25879765,Huang Jie
RCI01-02-04,0.00052073,0.00053869,0.00048482,0.00052073,0.00077212,16.78152493,15.98240469,15.26319648,17.50073314,16.30205279,12.78592375,12.06671554,16.38196481,12.38636364,16.62170088,Huang Jie
RCI01-02-05,0.00080803,0.00062847,0.00107738,0.00077212,0.00093373,18.29985337,13.74486804,20.45747801,16.70161290,13.42521994,19.57844575,18.29985337,15.74266862,15.10337243,17.42082111,Huang Jie
RCI02-01-01,0.00108000,0.00080000,0.00106700,0.00081100,0.00081100,12.37640000,12.21810000,14.39920000,12.82960000,11.36040000,15.10480000,12.85270000,14.01200000,15.50840000,16.51020000,Hong Jhun
RCI02-01-02,0.00074000,0.00058600,0.00064600,0.00069100,0.00072100,15.89120000,15.31070000,16.31420000,14.62950000,14.05120000,16.71390000,15.36040000,13.47630000,16.55880000,15.38520000,Hong Jhun
RCI02-01-03,0.00072100,0.00076600,0.00082600,0.00063100,,13.47632000,13.63235000,14.28117000,13.29615000,14.93862000,15.80572000,13.67579000,15.59278000,13.39438000,15.42085000,Hong Jhun
RCI02-01-04,0.00078100,0.00069100,0.00066100,0.00072100,0.00075100,15.71176000,14.36980000,14.81353000,15.74667000,16.71394000,14.08432000,16.54085000,15.84044000,16.58429000,16.29348000,Hong Jhun
RCI02-01-05,0.00078100,0.00054100,0.00067600,0.00079600,0.00087100,15.80844000,13.97872000,13.97872000,14.86192000,14.36980000,14.49295000,14.16820000,17.94458000,12.76020000,12.77349000,Hong Jhun
RCI02-02-01,0.00070600,0.00085600,0.00063100,0.00063100,,12.15221000,16.47937000,14.19496000,14.84776000,14.81353000,14.71026000,13.99385000,14.44320000,14.73043000,14.39918000,Hong Jhun
RCI02-02-02,0.00076600,,0.00090200,0.00096200,,13.14246000,13.74987000,15.73329000,15.27200000,15.44286000,13.15535000,13.67579000,13.34697000,14.83913000,12.42760000,Hong Jhun
RCI02-02-03,0.00073600,0.00060100,0.00057100,0.00051100,0.00039100,14.54832000,15.42909000,14.84776000,14.99515000,15.39612000,14.05116000,13.17145000,14.90749000,16.45629000,16.13687000,Hong Jhun
RCI02-02-04,0.00070600,0.00075100,0.00061600,0.00064600,,16.45629000,16.87520000,16.06589000,15.36044000,15.65775000,14.32558000,16.03166000,13.29615000,14.83632000,14.04214000,Hong Jhun
RCI02-02-05,0.00072100,0.00082600,0.00066100,0.00072100,0.00067600,13.41019000,14.47831000,13.97872000,15.13004000,14.67574000,14.67574000,15.11879000,15.42909000,13.54837000,16.46143000,Hong Jhun
RCI03-01-01,0.00075100,0.00100700,0.00082600,0.00069100,,13.85712000,16.16567000,15.18589000,14.54541000,15.25261000,16.02371000,15.36315000,14.83351000,13.29295000,14.16820000,Hong Jhun
RCI03-01-02,0.00070600,0.00066100,0.00057100,0.00072100,0.00064600,15.13838000,12.34217000,15.27200000,12.80326000,12.34905000,17.72397000,14.64975000,15.65503000,13.94236000,14.82488000,Hong Jhun
RCI03-01-03,0.00075100,0.00087100,0.00087100,0.00091700,0.00084100,17.36208000,15.48660000,14.54832000,15.08805000,11.72690000,15.01775000,14.83351000,15.17193000,15.33009000,14.81062000,Hong Jhun
RCI03-01-04,0.00073600,0.00067600,0.00100700,0.00087100,0.00075100,17.86186000,13.87845000,13.99385000,12.49208000,14.52505000,15.37140000,15.36044000,15.76819000,12.18004000,14.04214000,Hong Jhun
RCI03-01-05,0.00054100,0.00078100,0.00069100,0.00079600,0.00079600,14.54832000,15.94701000,13.15535000,12.84282000,14.92728000,15.24146000,16.66322000,17.28392000,17.29129000,13.26745000,Hong Jhun
RCI03-02-01,0.00064600,0.00064600,0.00085600,0.00064600,0.00085600,13.96660000,16.39442000,13.53586000,14.26633000,16.66322000,14.96131000,14.18604000,15.30517000,14.45203000,15.85120000,Hong Jhun
RCI03-02-02,0.00058600,0.00085600,0.00070600,0.00066100,,15.15234000,15.27200000,14.59186000,14.20689000,15.99995000,15.76819000,13.96660000,14.74769000,16.04223000,17.02492000,Hong Jhun
RCI03-02-03,0.00072100,0.00055600,0.00073600,0.00051100,0.00072100,16.04485000,15.51666000,16.70637000,15.01494000,14.81353000,16.13687000,15.26366000,16.02371000,14.86192000,17.20295000,Hong Jhun
RCI03-02-04,0.00082600,0.00073600,0.00081100,0.00076600,0.00076600,15.73329000,13.61993000,13.24835000,16.79219000,17.67132000,15.41813000,16.27525000,14.61794000,13.41019000,15.46196000,Hong Jhun
RCI03-02-05,0.00069100,0.00108200,0.00102200,0.00087100,0.00114200,13.24835000,13.68510000,13.24835000,14.32558000,15.15234000,11.93790000,12.70037000,14.86192000,17.32067000,13.93024000,Hong Jhun
RCI04-01-01,0.00081100,0.00091700,0.00084100,0.00087100,0.00072100,14.60931000,15.88048000,14.54541000,12.42760000,14.11128000,14.67574000,15.17193000,12.91846000,15.41813000,15.82715000,Hong Jhun
RCI04-01-02,0.00085600,0.00085600,0.00081100,0.00075100,0.00088600,16.88771000,15.77624000,15.36315000,12.96093000,16.45629000,16.59195000,17.94458000,13.82958000,15.22759000,16.31423000,Hong Jhun
RCI04-01-03,0.00091700,0.00073600,0.00076600,0.00090200,0.00072100,13.19385000,12.80326000,19.97967000,13.37227000,14.21882000,14.91312000,14.03913000,13.66027000,16.70637000,15.13004000,Hong Jhun
RCI04-01-04,0.00072100,0.00093200,0.00082600,0.00087100,0.00093200,13.89368000,13.26745000,15.50841000,14.46958000,15.91510000,15.19695000,14.09925000,15.22759000,14.32558000,13.34697000,Hong Jhun
RCI04-01-05,0.00123200,0.00105200,0.00087100,0.00111200,,16.79219000,15.15234000,15.01775000,13.57019000,14.60931000,15.62536000,14.46958000,15.76819000,15.31069000,16.53066000,Hong Jhun
RCI04-02-01,0.00066100,0.00084100,0.00069100,0.00058600,0.00082600,14.72180000,13.96660000,14.11128000,16.65304000,14.42274000,18.30870000,13.72214000,13.35017000,17.86186000,16.33236000,Hong Jhun
RCI04-02-02,0.00076600,0.00097700,0.00118700,0.00102200,0.00078100,16.37639000,15.17193000,14.90177000,15.59278000,15.01775000,13.99084000,14.88189000,15.42909000,15.08524000,14.64112000,Hong Jhun
RCI04-02-03,0.00072100,0.00084100,0.00070600,0.00070600,0.00105200,15.18589000,16.70637000,14.81062000,15.33009000,15.68209000,16.35563000,16.25188000,17.25212000,15.22759000,15.65775000,Hong Jhun
RCI04-02-04,0.00066100,0.00073600,0.00075100,0.00073600,0.00090200,16.65304000,15.13004000,14.04214000,13.27065000,13.67579000,15.71176000,16.30124000,14.44320000,15.40437000,14.61794000,Hong Jhun
RCI04-02-05,Image missing,,,,,,,,,,,,,,,
RCI05-01-01,0.00114200,0.00124700,0.00115700,0.00109700,0.00093200,13.79894000,12.91846000,13.67579000,14.82488000,13.61993000,12.91846000,13.15535000,14.25751000,13.67579000,13.42280000,Hong Jhun
RCI05-01-02,0.00082600,0.00097700,0.00109700,0.00120200,0.00100700,14.18604000,14.05116000,15.77624000,13.82958000,14.44320000,14.61794000,13.97872000,13.72214000,10.72821000,12.24927000,Hong Jhun
RCI05-01-03,0.00084100,0.00090200,0.00088600,0.00100700,,12.34217000,15.87515000,12.63026000,14.05116000,14.54541000,13.98784000,13.47632000,13.52335000,14.25751000,14.68437000,Hong Jhun
RCI05-01-04,0.00096200,0.00070600,0.00081100,0.00084100,0.00100700,15.23040000,13.02609000,13.68510000,14.09925000,12.23201000,15.46468000,13.87845000,13.53586000,14.30192000,14.11128000,Hong Jhun
RCI05-01-05,0.00108200,0.00094700,0.00079600,0.00087100,,14.37271000,14.06027000,14.64112000,13.63545000,16.66322000,13.82047000,15.12723000,15.65775000,14.97537000,15.48660000,Hong Jhun
RCI05-02-01,0.00099200,0.00109700,0.00093200,0.00102200,,16.91272000,15.89648000,15.11879000,12.84282000,15.42085000,13.45121000,15.10483000,15.42909000,14.52505000,15.54933000,Hong Jhun
RCI05-02-02,0.00115700,0.00097700,0.00094700,0.00120200,0.00108200,14.04214000,14.90749000,15.83249000,13.37227000,15.62536000,15.40437000,13.53586000,13.00980000,15.42909000,14.60931000,Hong Jhun
RCI05-02-03,0.00076600,0.00075100,0.00081100,0.00078100,0.00091700,14.83351000,15.12723000,16.59195000,16.47685000,15.28858000,13.38498000,14.46667000,16.31685000,16.67340000,14.57159000,Hong Jhun
RCI05-02-04,0.00111200,0.00114200,0.00103700,0.00124700,0.00117200,12.76020000,14.90749000,14.60931000,14.73043000,16.47937000,15.52480000,14.32849000,15.66589000,15.13004000,15.74667000,Hong Jhun
RCI05-02-05,0.00063100,0.00093200,0.00094700,0.00087100,0.00088600,13.89368000,12.43778000,14.36097000,14.18604000,12.59332000,12.67371000,13.58260000,13.82047000,15.12723000,14.61794000,Hong Jhun
SCE01-01-01,0.00010098,,,,,20.37900000,22.66700000,18.48800000,19.95400000,21.87800000,,,,,,Hong Jhun
SCE01-01-02,0.00009060,,,,,19.20200000,17.16800000,21.10200000,20.26500000,19.57400000,,,,,,Hong Jhun
SCE01-01-03,0.00009060,,,,,22.16100000,20.43100000,20.39500000,19.92000000,20.98300000,,,,,,Hong Jhun
SCE01-01-04,0.00008540,,,,,17.63800000,18.63100000,18.97000000,19.27900000,16.26700000,,,,,,Hong Jhun
SCE01-01-05,0.00008030,,,,,19.52000000,22.07600000,19.56300000,18.57000000,20.68500000,,,,,,Hong Jhun
SCE01-02-01,,,,,,,,,,,,,,,,
SCE01-02-02,,,,,,,,,,,,,,,,
SCE01-02-03,,,,,,,,,,,,,,,,
SCE01-02-04,,,,,,,,,,,,,,,,
SCE01-02-05,,,,,,,,,,,,,,,,
SCE02-01-01,0.00009580,,,,,18.74200000,21.76400000,20.19000000,21.89000000,21.25900000,,,,,,Hong Jhun
SCE02-01-02,0.00009320,,,,,19.61700000,21.57800000,22.28000000,22.20000000,20.24100000,,,,,,Hong Jhun
SCE02-01-03,0.00009320,,,,,20.92700000,23.40500000,22.45000000,20.34000000,19.14100000,,,,,,Hong Jhun
SCE02-01-04,0.00007770,,,,,21.24900000,23.64700000,22.42800000,22.12300000,22.17400000,,,,,,Hong Jhun
SCE02-01-05,0.00008800,,,,,22.92200000,20.12500000,22.59900000,21.42100000,20.88800000,,,,,,Hong Jhun
SCE02-02-01,,,,,,,,,,,,,,,,
SCE02-02-02,,,,,,,,,,,,,,,,
SCE02-02-03,,,,,,,,,,,,,,,,
SCE02-02-04,,,,,,,,,,,,,,,,
SCE02-02-05,,,,,,,,,,,,,,,,
SCE03-01-01,0.00007250,,,,,20.28400000,20.08300000,18.45400000,21.10900000,14.95600000,,,,,,Hong Jhun
SCE03-01-02,0.00008030,,,,,18.65800000,17.15800000,19.93700000,18.04400000,18.97000000,,,,,,Hong Jhun
SCE03-01-03,0.00009060,,,,,19.45100000,20.93400000,17.70000000,19.56300000,18.48300000,,,,,,Hong Jhun
SCE03-01-04,0.00011393,,,,,17.44600000,18.43900000,17.79300000,17.37100000,18.83200000,,,,,,Hong Jhun
SCE03-01-05,0.00009840,,,,,15.33900000,19.69300000,17.28300000,17.58000000,17.15800000,,,,,,Hong Jhun
SCE03-02-01,,,,,,,,,,,,,,,,
SCE03-02-02,,,,,,,,,,,,,,,,
SCE03-02-03,,,,,,,,,,,,,,,,
SCE03-02-04,,,,,,,,,,,,,,,,
SCE03-02-05,,,,,,,,,,,,,,,,
SCE04-01-01,,,,,,,,,,,,,,,,
SCE04-01-02,,,,,,,,,,,,,,,,
SCE04-01-03,,,,,,,,,,,,,,,,
SCE04-01-04,,,,,,,,,,,,,,,,
