Leaf,UE1.1,UE1.2,UE1.3,UE1.4,UE1.5,UE2.1,UE2.2,UE2.3,UE2.5,UE2.5,UE3.1,UE3.2,UE3.3,UE3.4,UE3.5,LE1.1,LE1.2,LE1.3,LE1.4,LE1.5,LE2.1,LE2.2,LE2.3,LE2.4,LE2.5,LE3.1,LE3.2,LE3.3,LE3.4,LE3.5,PM1.1,PM1.2,PM1.3,PM1.4,PM1.5,PM2.1,PM2.2,PM2.3,PM2.4,PM2.5,PM3.1,PM3.2,PM3.3,PM3.4,PM3.5,SM1.1,SM1.2,SM1.3,SM1.4,SM1.5,SM2.1,SM2.2,SM2.3,SM2.4,SM2.5,SM3.1,SM3.2,SM3.3,SM3.4,SM3.5,UC1.1,UC1.2,UC1.3,UC1.4,UC1.5,UC2.1,UC2.2,UC2.3,UC2.4,UC2.5,UC3.1,UC3.2,UC3.3,UC3.4,UC3.5,LC1.1,LC1.2,LC1.3,LC1.5,LC1.5,LC2.1,LC2.2,LC2.3,LC2.4,LC2.5,LC3.1,LC3.2,LC3.3,LC3.4,LC3.5,Data collected by
TFL01-01-04,26.05722957,26.4697374,23.90101797,28.16864131,25.23861389,24.54683418,18.71877924,15.17202643,19.02190559,19.10103262,37.0518142,41.26300135,36.88076018,38.85777232,57.7057148,11.05625717,11.32854725,12.10818123,12.26701711,10.78396709,13.44810441,11.51938303,10.0857874,8.082593516,10.41625912,22.41680432,16.60445842,17.85943641,18.91136047,17.69536418,65.05463783,79.23466729,73.46479398,66.07281654,75.12006166,50.88449926,57.87851428,58.49233059,51.04100787,54.17641648,39.56758834,40.87667525,36.9488327,42.47667037,58.36724006,141.1893873,141.6536768,131.2560358,130.3844748,142.3349838,155.5660707,145.6821736,150.9540121,156.2043233,154.078948,157.3539925,164.7372427,165.7309851,174.5798309,179.9808326,10.24753236,11.51298305,8.542228477,10.01015127,8.776700488,13.7739216,13.46439527,11.53218299,9.697134043,12.17334467,15.90744236,20.73593672,14.86657281,11.0324027,12.12389027,5.211329551,5.119984375,6.314453457,4.396786582,6.293508066,7.746303633,7.50717709,6.184708398,5.890309297,8.49626498,5.527255859,6.715906777,8.228047617,5.557510313,7.563613281,Huang Jie
TFL01-01-05,31.33197711,35.25865604,28.75453043,31.23015924,20.50670105,29.50972813,33.64120643,30.37198004,30.93925104,32.12441105,28.10231424,21.47600719,25.40094066,24.04007209,32.68702752,16.65274918,16.65274918,15.28082609,16.24722314,20.00692076,14.39995605,14.26206557,12.71327029,14.98235428,15.38148033,25.88326646,20.81564557,23.78756377,24.16399898,21.33695307,47.06080184,62.6633724,62.54351822,60.01959865,55.46804891,61.32170377,66.32765213,57.13146201,64.12489521,61.24315855,52.18544074,55.92244752,53.38805525,54.39052492,62.12344678,121.7991919,115.1816121,111.857695,109.9080282,120.1421788,142.5927285,142.4129472,142.236075,134.0150092,132.4830866,121.2755572,123.2548966,122.8831159,121.2522845,110.8139164,8.98033623,9.129863047,10.33015029,10.93523936,10.93523936,9.219462773,8.770300508,6.774088418,9.079826836,9.219462773,12.75050654,11.70905518,9.843751777,10.96607563,11.94119992,6.930597031,6.071254199,5.553437598,5.907763789,4.863985156,5.042602793,4.906457754,5.075766328,4.797658086,6.245217305,10.24055057,12.58643432,12.58643432,10.7560399,10.92942119,Huang Jie
TFL01-02-01,24.89999674,25.20661398,23.20283828,23.70901855,25.94202992,23.19818375,21.83847881,20.08721143,19.66364908,22.83513031,31.30172266,28.71671236,23.1184749,24.51367064,26.69431854,18.26030791,22.65534904,19.68750355,15.52460717,14.99515424,16.29202301,25.20952307,12.85581531,8.588191973,15.36053494,13.9938482,12.72141572,18.5366707,13.61508572,12.67137951,103.5278295,100.1655125,84.1434523,61.61784832,82.22287635,57.71153297,62.69828139,52.1202773,56.17961037,72.79803238,62.55108184,69.01855301,69.53113326,61.03254102,64.61536645,120.1893059,150.9516848,144.0757785,131.3595991,148.333511,138.2547054,138.838849,135.0244607,138.7585584,140.6797161,132.8333401,136.3515839,128.916552,134.4251898,132.1595967,9.996769492,12.08199949,11.59269189,10.67167652,11.90803639,16.57013125,16.07209641,15.06264494,15.34424408,14.62162811,10.16840533,10.66644018,11.69625521,11.09349342,12.14541748,9.670370488,9.634879688,7.913284941,8.024993691,6.537289141,8.831973047,8.847100273,8.239683945,7.078378398,7.57350416,4.492786289,4.92158498,4.954166699,7.30470498,5.352129121,Huang Jie
TFL01-02-02,29.01052965,22.95789357,25.15483232,27.6362793,25.0332327,34.60353076,37.59930344,35.50650982,34.14913215,34.8566209,28.07845977,32.39670113,33.22578951,30.5796885,30.5796885,18.37085303,12.93726961,12.79414277,14.15908406,14.53901018,25.36894076,18.44008918,24.31992578,26.0229024,21.01811768,10.53727693,15.51646174,14.01188451,13.98803004,12.91865148,68.39019129,61.10235898,52.08013197,43.16612281,49.31534041,75.05198914,57.72375111,60.62119682,44.80335418,51.02820791,79.39001227,74.6994084,70.11120422,54.11590758,47.79738141,141.1672783,154.500183,160.7011823,151.2722656,147.8063853,193.4551187,185.2096166,178.7427272,222.282958,188.846551,153.9177848,173.7018699,129.4622958,118.6230562,151.8552457,13.70061273,9.639534219,11.92723633,13.75006713,11.69450977,12.52243451,11.14992961,12.96112408,14.32548355,14.39937424,9.757642949,8.441574238,9.670370488,10.53727693,10.19865979,5.933363711,5.949072754,5.583692051,4.909948652,6.35285334,8.396192559,9.878078945,9.528989102,11.4047652,13.09086914,8.456119648,9.327098809,7.652631191,7.479249902,7.365213887,Huang Jie
TFL01-02-03,23.67352775,24.66901563,26.01359334,19.02190559,19.38612266,30.67045186,25.67963072,26.97417223,32.19422902,30.97183275,32.61662773,34.20615016,28.94652984,31.31103172,28.91860266,16.37464094,15.61769779,18.9584876,13.37479555,17.11296596,14.99515424,12.27341709,13.85712135,11.93770902,14.44301047,17.12925682,16.86802125,14.28999275,15.00504512,18.67688846,49.34734031,48.92785068,39.63391541,54.19212553,56.0708107,53.55678201,55.52390328,62.28926445,56.93189898,62.36315514,74.51031807,73.75395674,63.41275193,61.37348543,66.56270596,148.4911832,146.8254428,149.5844162,126.4473232,150.285505,126.0033973,144.2916324,133.1236665,119.8914159,141.0474241,139.3653929,142.1778934,145.3714836,151.1593932,147.1669691,15.1074448,18.39878021,14.74439137,16.07209641,16.19835057,6.943978809,6.593725332,5.756491523,7.642740313,6.952124238,16.26409582,15.52460717,15.61653416,15.39951664,17.53711012,7.154596348,6.562307246,6.071254199,7.486231699,7.553722402,8.794736797,7.988339258,8.59517377,7.832994277,6.78514293,9.147899355,8.449137852,8.182084121,8.60797373,11.43094693,Huang Jie
TFL01-02-04,35.46927357,36.78301502,29.28689244,30.91365111,30.29401664,30.84150588,25.65926715,26.49184643,28.31991357,30.38419818,27.47395252,24.75105174,39.59377008,23.98887225,32.59102781,13.54817684,13.92577568,15.24126258,18.08110846,17.2811109,17.18569301,14.95268164,14.68446428,17.70932777,16.9477301,15.6357341,18.23412617,16.13318713,15.61187963,16.20765963,57.04826227,72.69446906,75.94158643,68.38670039,56.06150164,61.01915924,50.74253605,51.99053225,49.99024744,60.91966863,87.29631541,75.79613232,71.3376732,83.89792578,60.65901488,141.9149124,118.8162192,132.5214865,141.681604,146.8952608,148.7274007,148.3783108,162.1225598,148.9415091,153.9038212,128.796116,136.5371833,133.2545752,130.0522577,118.4979656,21.83498791,24.08603559,21.26248057,22.13636881,22.20385951,10.49305889,9.88215166,10.57742227,10.41625912,11.13480238,13.46439527,10.4366227,2.715337168,14.20388393,12.6638159,6.6280525,8.751100566,9.509207344,7.461213594,7.245941523,6.293508066,7.102232871,7.29015957,5.488855977,7.585722305,8.182084121,8.542228477,8.182084121,7.757358145,9.05480873,Huang Jie
TFL01-02-05,26.23002904,22.94858451,25.8314848,24.35716203,28.54158563,23.561819,22.0543327,22.63847637,18.83688797,16.91805746,21.95542391,23.29069256,21.75818814,36.82606943,26.41504666,12.50847092,14.62162811,13.35792287,10.26382322,7.853939668,16.54104043,18.42147105,18.26961697,17.71689139,16.13667803,20.35542879,20.85171818,21.02451766,19.66364908,18.65827033,49.86515691,47.2050923,70.32822174,61.26003123,83.00716486,70.38407611,64.38554896,54.55226988,45.72786045,44.61891838,72.74159619,61.85406578,69.78480521,62.32010072,56.00273818,146.0684997,141.8736034,145.7479188,142.8231278,120.7251588,140.7634977,139.1803753,166.5193464,144.9607213,157.4174105,135.5696226,154.0550935,163.5811735,150.3576502,137.1754359,11.27502014,11.96912711,11.74105508,11.63807357,10.30629582,12.46192561,12.32868965,13.53130416,12.60621607,12.41363484,20.85637271,23.40472857,21.50567982,20.00517531,22.5936765,5.834454922,5.090893555,4.597513242,5.378310859,4.790094473,7.902812246,6.459325742,6.406380449,6.78514293,7.832994277,8.506737676,9.154299336,10.11487822,7.987175625,9.046663301,Huang Jie
TFL02-01-01,23.20167465,25.75933957,22.38305896,23.07134777,21.16357178,26.07352043,28.39904061,29.14027471,27.16500801,55.67401191,18.33652586,26.16544742,30.42317988,28.79991211,26.92122693,17.36780154,14.84620924,16.36940459,14.26206557,15.08766305,13.97872098,14.15617498,15.01784508,17.36198338,15.44257105,24.28036227,21.05360848,21.14262639,15.49667998,11.09698432,48.71723314,43.57048521,43.68452123,41.42183723,41.69005459,65.3408915,55.77233889,83.31610938,80.29299133,71.33185504,59.97596242,57.33567957,57.65916949,52.15402266,59.96141701,115.5487383,121.2092301,121.3750478,122.540426,123.3293691,107.582508,110.3699904,123.5306776,135.2630054,144.2287962,138.4833592,129.5181502,127.4340838,117.2365877,126.3507417,10.71065822,6.619325254,7.154596348,7.331468535,4.848276113,12.70047033,14.93871805,13.24854139,14.35224711,10.7950216,9.709352188,10.86134867,10.21902336,12.59341611,13.70061273,5.647691855,5.221802246,5.221802246,5.92056375,6.059036055,8.147756953,5.821654961,6.981796875,5.485365078,7.379759297,7.21743252,6.473289336,6.399980469,8.53350123,6.011908926,Huang Jie
TFL02-01-02,26.78100918,24.48574346,21.93680578,20.6678642,25.21301396,33.68076994,34.36149514,29.9344541,33.56673393,34.87000268,22.33942273,24.575925,25.9839207,31.03350529,26.94159051,18.2562352,15.11326297,12.60621607,14.54657379,12.72607025,8.285065625,11.46061957,9.445207539,10.55124053,9.766370195,19.28372297,22.78974863,19.14234158,18.67514301,17.98219967,56.89873545,55.11255908,51.67984229,50.53191852,38.17181078,43.05441406,47.10094717,42.45107045,55.6949573,54.84608717,43.07826854,45.09193512,45.45033402,37.81050279,31.7607758,112.2923119,113.8655434,130.3297841,132.6541406,132.9462125,118.7062559,121.8038465,115.3241571,108.3150149,111.496387,115.4870657,116.8566616,114.5625595,104.6961169,113.6793622,9.3090625,7.767249023,8.53524668,10.01189672,8.482301387,15.44198924,11.79690945,9.720406699,9.579607129,10.65073113,12.15589018,10.66876744,9.894951621,10.58905859,10.82643969,4.527695273,3.998242344,5.057148203,3.926678926,4.848276113,4.797658086,3.46937123,4.388059336,5.488855977,5.174675117,5.818164063,6.563470879,7.030087637,8.678373516,7.155178164,Huang Jie
TFL02-01-03,25.63483086,21.28400777,22.20269588,30.98521453,21.66218844,27.01257211,25.15250506,24.34668934,21.9589148,25.72035787,23.63163697,26.3312651,30.8385968,27.04748109,28.81096662,12.17974465,11.76025502,13.72563084,11.14934779,10.81887607,10.21495064,14.11137512,14.2632292,12.0540723,13.7099218,25.18799586,20.85171818,21.50509801,21.9589148,21.23455338,65.3408915,65.90525342,61.27166756,61.31588561,52.5706032,69.67135102,54.90368699,63.82933248,56.43560959,42.57848824,41.53005508,45.4741885,54.86528711,55.61815754,45.51258838,173.9811418,161.5442343,144.2305417,147.2350416,129.5722591,127.2723389,109.8411193,117.1987696,100.9742373,102.9628858,149.9218697,151.8756092,147.2239871,153.3272412,161.8653969,8.103538906,7.184850801,6.78514293,8.004048301,9.569134434,10.07007836,13.08505098,11.79690945,14.22482932,13.37479555,8.506737676,7.49088623,8.15473875,9.219462773,9.510952793,6.266162695,6.353435156,4.516058945,6.99401502,5.825145859,5.93510916,6.854960898,5.754164258,5.142675215,6.164344824,6.981796875,12.08025404,11.35472898,5.388783555,6.992851387,Huang Jie
TFL02-01-04,17.46438307,16.00286025,18.72925193,14.84795469,17.28401998,24.29199859,24.88545133,26.73330023,26.94275414,24.31294398,22.12647793,27.17315344,24.98436012,22.91542098,21.85709693,17.16591125,12.81741543,14.9584998,10.50876793,10.88171225,16.8982757,19.52168588,21.62727945,16.84009406,14.35690164,14.18584762,13.4760316,17.30380174,20.45899211,17.39863781,52.95634748,56.32797355,57.48986092,57.49218818,72.0253802,47.20683775,55.16317711,48.61308801,42.19798031,51.386025,56.37102797,44.25237404,48.09119869,44.95928098,40.72423936,102.3996875,120.6972317,117.9306946,117.2837148,120.014761,154.4193106,140.9444426,141.7578219,149.3452897,135.6307134,121.8154828,122.8458796,113.6601622,121.6851559,129.3843324,12.85290623,16.29551391,12.85290623,12.85290623,12.12389027,6.562307246,8.082593516,6.952124238,6.51634375,7.215105254,5.997363516,8.233283965,8.330447305,8.212920391,9.106590391,4.075042109,2.909082031,3.503116582,4.072714844,4.072714844,10.3446957,7.461213594,7.318668574,7.679394746,7.987175625,5.990381719,5.14674793,5.203765938,7.82775793,5.244493086,Huang Jie
TFL02-01-05,22.13345973,31.05968703,27.26333498,20.04706609,30.17474428,18.94277855,17.18103848,20.61608254,14.82060932,18.10205385,27.24006232,28.23787746,24.11396277,27.75438803,24.78770617,13.54817684,18.23412617,19.61361287,22.21782311,18.7990699,22.51687674,14.27253826,17.33347438,17.84663645,18.37841664,14.71879145,13.49232246,13.7739216,13.98512096,16.3094775,57.21989811,50.28464654,51.08580773,48.36697967,46.89032963,64.63747547,65.10001951,61.08781357,52.82136607,47.4494552,41.6406002,44.77426336,45.68538785,41.72147268,55.94048383,109.1289761,118.1372395,111.5859867,116.4208811,111.296824,115.2787755,139.4602289,102.509069,120.2317785,108.9026495,118.6335289,114.361251,113.8643798,118.312948,119.7029074,9.286953477,10.48898617,9.021645195,8.8622275,9.911824297,18.97419664,17.56212822,17.55340098,17.33347438,18.85085156,8.673137168,11.51298305,8.515464922,7.287832305,8.954736309,11.1068752,13.03850566,8.716191582,9.381789551,10.18120529,8.776700488,6.361580586,8.776700488,8.070957188,8.300774668,11.53218299,15.08766305,11.89814551,7.996484688,9.789642852,Huang Jie
TFL02-02-01,28.10405969,33.14957156,31.82593924,30.84848768,27.46289801,30.32194383,30.6186702,27.91438754,28.04704168,27.86784223,27.13533537,23.96792686,21.92866035,24.84297873,21.7494609,19.2069232,15.8271517,17.43296498,17.2811109,17.08445695,10.11487822,12.11749029,11.5717465,13.12519631,10.77698529,17.86176367,17.29158359,13.68490369,19.85448486,14.93871805,47.97774449,45.66793336,50.50166406,44.62357291,49.06923207,44.06270189,45.5061884,42.39056154,44.61659111,42.45514316,53.84652658,51.88056895,48.14879852,57.60331512,46.9886566,116.0194278,110.501481,106.4863659,106.1465852,109.3075937,151.0360482,132.2387237,129.1486968,118.4095296,130.0592395,107.5941444,104.2481182,112.922419,97.53453871,101.6136535,18.09507205,17.75470945,17.86176367,13.1711598,16.4688952,6.633870664,6.721143125,7.17845082,7.331468535,8.880845625,10.94513023,11.22323848,10.72811271,10.77873074,9.889133457,9.154299336,7.410595566,9.05480873,8.542228477,9.389353164,4.790094473,4.96696666,5.785582344,5.239838555,5.898454727,5.847254883,3.682316035,5.09322082,6.027036152,5.244493086,Huang Jie
TFL02-02-02,27.94056928,28.18376854,26.77170012,26.17824738,23.18538379,37.72846668,35.95799936,27.24006232,33.74593338,32.07961119,23.09927496,22.90960281,27.47802523,27.78231521,27.73402445,16.66089461,12.84301535,9.595316172,7.416995547,11.29654734,10.10382371,11.6142191,11.45421959,10.81189428,10.99807553,11.19472947,12.70570668,12.26585348,10.34993205,12.79414277,64.63223912,52.37976742,56.54208199,57.70629662,42.38997973,63.04213488,50.88799016,67.28532193,53.59343645,49.09075928,58.18164063,51.54893359,48.61308801,58.43182168,52.33904027,108.0881065,101.5705991,96.59257795,93.97033141,99.27824248,131.1769088,133.4809017,127.5772107,132.7146495,116.9253159,108.2870877,105.0172795,109.7864286,98.96871615,101.6444898,11.01203912,9.528989102,8.961718105,10.7950216,11.31574729,8.330447305,8.098884375,7.92317582,8.46717416,8.15473875,7.078378398,8.372919902,7.300632266,8.250738457,8.218738555,6.715906777,6.074163281,7.456559063,7.416995547,7.196487129,4.599840508,4.43111375,5.308492891,4.656858516,3.851042793,3.956933379,3.37395334,3.358244297,4.46195002,3.636352539,Huang Jie
TFL02-02-03,29.36020131,29.01634781,25.37126803,28.94012986,24.30072584,26.45984652,27.25228047,24.9587602,20.703355,25.1751959,28.86623918,28.2890773,27.93475111,26.58784613,29.41547387,10.40811369,14.68446428,16.75165797,16.3944227,13.27995947,18.49245266,13.17057799,15.53449805,13.9688301,14.22482932,13.21072332,17.06642064,16.29551391,19.02190559,17.07107518,78.13619791,50.84900846,88.81660168,95.46269049,77.14129186,51.72115125,48.43854309,50.03388367,48.41701588,54.94150506,52.94471115,72.41810627,76.68980232,73.45664855,51.10151678,90.38401508,102.0087069,92.51637221,85.08483125,89.24772764,111.4783507,116.5005899,112.970128,107.319527,101.7195441,147.0506058,159.599222,154.2686201,146.0911905,135.8244582,5.483037813,5.812927715,6.78514293,6.131763105,6.443034883,12.21116273,10.67284016,11.59269189,12.98730582,12.72374299,9.544698145,9.976987734,11.00563914,9.328262441,9.364335059,5.203765938,6.256271816,4.834894336,4.815112578,6.441289434,6.633870664,7.57350416,6.886960801,7.00856043,6.96317875,7.767249023,8.568410215,7.369868418,10.47967711,10.50120432,Huang Jie
TFL02-02-04,23.08589318,22.5546948,18.11543563,18.25216248,21.77389719,20.38684688,23.08589318,26.50988273,20.73768217,21.01055406,31.27786818,27.079481,24.76966986,22.46800416,25.10945064,15.46468008,16.653331,14.64082805,14.71879145,14.54541016,15.94700588,19.14234158,16.0080966,17.07456607,18.51107078,11.82250938,12.89363338,11.09349342,10.18120529,11.0254209,64.01609555,61.91981104,62.47486389,50.25555572,56.72651779,49.64639395,57.68593305,53.7621632,50.68900895,54.70296033,81.88658646,84.749705,91.33295764,89.02431014,94.22633063,108.2574151,108.7374136,116.6425531,120.5674866,117.5688048,107.3212725,114.4421235,113.4413993,105.0836066,100.5518386,84.94868621,97.86210135,105.503678,108.8107225,72.19643422,16.68300363,16.07209641,16.9337665,15.2668625,13.6214857,9.407389473,8.526519434,7.672412949,8.897718301,7.742812734,12.45145291,11.4047652,12.15239928,12.3694168,12.04359961,11.05858443,10.96607563,10.66876744,10.79909432,10.89276676,7.585722305,9.245062695,9.381789551,10.54134965,10.16084172,7.699176504,9.05480873,9.603461602,7.215105254,8.070957188,Huang Jie
TFL02-02-05,23.35411055,28.31118633,27.32209844,27.87424221,29.85009072,26.00602973,23.40880129,26.18813826,29.48471002,23.13069305,31.85153916,27.05620834,30.13401713,29.10362027,23.28720166,10.7560399,14.86657281,13.26774133,14.22482932,14.48199217,15.13246291,17.08445695,16.68300363,14.01188451,15.51995264,10.79909432,12.67370678,13.09086914,10.76767623,11.63632813,52.84754781,47.839854,53.30601914,54.81001455,49.57832143,50.72508156,45.0628443,45.10066236,45.88785996,51.57453352,71.62276324,68.99469854,65.01914703,58.51909414,66.07688926,103.6279019,102.1623064,105.0812793,98.12915508,105.1382973,108.7054137,122.4793353,121.7939556,127.2246299,118.3455297,100.7368562,109.1155943,107.7489075,101.9115435,106.1814941,9.454516602,9.913569746,8.443901504,9.042590586,8.713864316,7.95401209,8.145429688,7.721285527,7.565940547,8.147756953,10.77931256,12.53930719,10.33015029,11.63632813,10.18178711,8.471246875,10.07007836,10.06251475,9.509207344,9.579607129,12.02439967,8.145429688,10.53727693,12.41828938,11.64272811,7.078378398,6.690888672,7.832994277,7.832994277,9.060045078,Huang Jie
TFL03-02-01,41.596,43.009,42.983,47.446,37.1425,38.8275,44.964,40.977,43.3335,51.644,50.46,41.1445,48.703,44.7115,55.0435,9.0675,8.9445,8.3535,7.7745,11.3335,14.9815,16.6665,11.3335,8.3535,12.2385,13.7435,7.803,10.995,9.843,10.541,76.844,78.4475,76.5375,73.763,74,72.7325,69.9215,83.2405,93.0055,97.7445,76.655,89.56,80.7775,78.1025,77.4725,178.059,177.4175,154.984,183.848,191.0185,194.795,197.6995,197.8005,186.8155,191.128,177.2005,164.56,178.6755,174.2555,213.6935,12.2925,14.142,12.4545,12.8235,13.283,11.5085,11.5085,12.8235,9.707,13.35,8.0555,10.7705,10.541,11.643,10.1545,6.2895,5.077,5.4975,5.696,5.963,4.2685,5.077,7.803,5.375,3.8875,7.601,6.566,5.963,5.375,5.735,Huang Jie
TFL03-02-02,96.6075,94.154,96.6075,95.079,118.7015,108.674,94.3715,111.893,114.0615,96.773,95.2105,84.9,91.482,79.12,88.119,27.785,30.887,26.4195,22.8255,27.459,23.8535,21.9545,21.095,25.807,29.5465,30.414,24.3515,30.887,22.136,31.5755,246.265,218.738,206.701,176.298,200.9975,163.71,201.358,168.309,154.029,157.1655,170.2615,195.151,215.8705,256.78,186.8155,399.152,390.876,328.9755,335.4805,411.0985,367.766,346.283,342.345,367.151,400.25,401.218,395.904,380.384,401.7215,369.3995,25.06,29.5465,32.6495,25.942,29.6815,22.147,25.544,19.5575,22.8965,20.1805,14.765,14.318,15.2315,17,13.9285,18.028,17,12.53,12.3695,13.4165,13.8925,19.2355,17.8885,21.6335,16.553,16.1245,19.647,16.279,16.279,13.3415,Huang Jie
TFL03-02-03,105.1715,111.4955,93.012,88.2835,93.771,92.477,80.5235,103.2475,115.741,139.284,101.9805,108.9035,138.7085,139.628,124.258,22.55,22.55,21.0535,20.402,19.7295,34.5255,27.203,26,18.868,25.06,16.9705,20.5915,18.439,16.1245,16.9705,142.5555,121.574,144.25,150.337,148.712,151.921,129.027,130.7825,144.4715,115.395,135.7645,140.9825,146.219,114.8565,110.4535,365.966,369.536,366.2735,361.55,400.7275,329.0775,329.4235,365.207,372.2365,359.4775,496.971,539.04,506.628,552.42,474.118,18.1245,18,15.075,15.075,19.5575,16.1245,15.6205,16.1245,17.8885,14.56,18.439,20.5915,19.799,21.6335,19.799,12,12.816,9.124,10.5,10.6065,12.806,10,8.9445,10.7705,10,7.211,10,11.662,10,10,Huang Jie
TFL03-02-04,66,96.0115,96.0115,106.5105,78.1295,85.088,83.1865,67.231,73.3485,88.7695,81.843,61.6645,69.2115,70.436,69.778,21.213,12,13.583,15.075,13.8295,23.324,18.868,18.439,18.111,18.439,38.9135,18.31,23.2865,21.4765,18.9735,189.214,163.672,163.837,175.66,183.0985,178.101,177.1325,184.5645,163.6825,152.9705,160.3385,141.3665,153.477,151.3215,165.1705,279.016,348.081,385.605,370.6945,348.0515,303.295,298.188,316.057,323.858,273.5805,311.773,293.5865,286.9865,316.951,309.978,30.0665,26.077,22,28,32,20.5915,23.324,14.422,21.5405,20,18.554,18.554,18.554,13.583,16.7705,13.583,13.583,13.583,12,12.0935,16.4925,22.3605,15.2315,18.9735,16.1245,15.297,13.583,12.3695,15,10.6065,Huang Jie
TFL03-02-05,107.551,105.1715,95.0815,97.6845,86.559,110.329,102.3965,120.4585,84.0535,95.683,85.5,94.5475,89.1205,79.853,99.1815,29.8875,23.717,18.9735,20.0125,17.557,24.418,22.9455,30.594,35.114,28.4605,35.6545,23.2865,19.5,21.4765,19.5575,147.489,131.2135,143.028,122.091,161.68,114.01,101.8455,126.2585,121.8235,115.6555,137.3215,142.697,135.208,118.652,153.0295,363.375,366.5805,395.568,380.5065,380.669,359.6405,340.6025,338.086,340.6885,336.114,267.5095,285.6665,285.1935,339.1195,306.4445,27.0415,18.0625,19.7295,19.7295,23.2865,25.5,18.0625,13.5,12.0935,12.3695,20.0125,19.5,22.55,17.1025,18.2485,14.23,17.1025,10.6065,12.0935,13.583,15.075,18.2485,12.0935,9.487,9.487,13.5,12,7.5,9,9,Huang Jie
TFL04-01-01,62.155,52.5215,64.657,60.0185,67.5,62.032,54,60.133,54.148,68,69.4065,75.135,63.445,64.657,64.7785,20.0125,22.5,18.0625,15.075,21,18.111,22,18,24.083,24,21.4765,15,16.7705,18.2485,22.55,127.509,126.0805,117.1535,107.174,102.1765,130.1385,128,124.016,128.0625,134.9165,121.3425,114.443,122.6795,110.736,102.011,258.039,274.504,268.6045,259.5,276.1465,312.0065,275.049,280.007,248,274.3575,286.0085,280.3035,275.5635,299.174,246.2925,19.7295,21,22.5,19.5575,19.5,24.331,30.0665,22.3605,18,24,19.5575,24.187,16.7705,13.583,20.8925,12.3695,13.8295,9.124,10.92,9.124,8,20.1,12.1655,14.142,14.142,8.7465,14.7735,10.92,9.487,9.124,Huang Jie
TFL04-01-02,79.895,68.4105,74.3675,76.397,75.374,72.1405,66.153,76.632,78.0145,66.017,49.591,71.781,71.072,60.467,70.5,20.8385,18.0625,18.31,17.493,13.4165,18.554,12.816,14.7735,19.7295,28.1825,30.3355,29.8875,19.7295,13.4165,24.7385,157.207,191.9825,161.4225,166.2025,158.0705,147.0075,120.0095,117.0385,145.778,138.008,172.8195,145.693,155.7255,152.6835,163.9945,449.885,417.9485,410.8715,417.3265,475.197,264.1535,273.103,286.6925,297.968,298.8765,304.4815,258.853,286.1385,248.81,275.4535,20.1805,16.9705,14.151,13.8295,9.6045,18,15,21.0535,13.5,20.0125,12.0935,12.0935,15.075,15,16.568,11.7155,10.6065,10.0625,6.708,9,13.5,9.124,6.1845,15.075,7.6485,17.1025,10.6065,10.0625,10.0625,9.487,Huang Jie
TFL04-01-03,59.435,80.4005,72.2495,45.125,54.5185,63.285,72.2495,67.082,65.349,76.896,53.16,72.405,62.642,49.135,51.788,23.2865,16.568,20.0125,13.8295,22.55,16.5,16.5,16.7705,21.0535,13.8295,24.047,24.187,15,18.0625,21.0535,109.869,137.387,111.324,127.7205,123.8475,116.817,138.813,117.671,117.9575,143.2875,125.3195,140.5205,120.075,139.758,132.6885,254.51,250.7915,252.4015,231.846,264.2085,223.666,211.218,232.3065,237.2185,235.977,256.7585,250.8005,240.342,247.1315,233.6345,13.5,16.568,11.4235,10.92,11.4235,18.9735,13.8295,13.8295,13.4165,10.6065,10.6065,10.92,12.0935,12.3695,14.7735,12.0935,8.0775,9.124,9,4.7435,12.3695,15.075,12.3695,9.487,7.5,10.6065,10.92,9.124,9,11.4235,Huang Jie
TFL04-01-04,70.5,70.564,76.5145,72.2495,73.8815,79.514,72,76.5,73.8815,81.3465,70.6435,75.06,72.7615,70.898,78.7035,20.402,25.544,28.5,24.187,21.213,21.213,15.075,24.418,18.0625,21.4765,22.9455,36.28,33.136,29.8875,27.3725,127.5355,144,160.563,114.158,124.509,130.9215,126.009,126.223,117.0865,153.47,144.7635,128.3795,144.3825,137.166,140.4725,285.2525,283.8965,291.4675,286.5355,252.3615,279.6805,300.24,295.504,256.715,304.869,281.6565,255.216,293.483,268.215,286.4215,13.5,18.2485,13.5,19.5575,16.568,13.8295,15.297,15.075,16.7705,15,9.124,9.487,13.583,10.5,12.0935,10.6065,13.5,15.075,8.0775,10.5,12.0935,10.5,7.5,11.4235,7.5,10.92,14.23,15.075,10.5,9,Huang Jie
